Journal,Title,Link,Category,Year
QJE,Systemic Discrimination: Theory and Measurement Open Access,https://doi.org/10.1093/qje/qjaf022,Nested Functionals,2025
QJE,Hours and Wages Purchased,https://doi.org/10.1093/qje/qjac005,Nested Functionals,2022
QJE,Present Bias Amplifies the Household Balance-Sheet Channels of Macroeconomic Policy Open Access,https://doi.org/10.1093/qje/qjae026,Nested Functionals,2024
QJE,Diversification Through Trade Purchased,https://doi.org/10.1093/qje/qjz028,Nested Functionals,2019
QJE,Comparative Advantage and Optimal Trade Policy Purchased,https://doi.org/10.1093/qje/qjv007,Nested Functionals,2015
QJE,Work Environment and Individual Background: Explaining Regional Shirking Differentials in a Large Italian Firm Purchased,https://doi.org/10.1162/003355300554890,Nested Functionals,2000
QJE,Consumption Commitments and Risk Preferences Purchased,https://doi.org/10.1162/qjec.122.2.831,Nested Functionals,2007
QJE,“The Nature and Significance of Economic Science” in Recent Discussion Purchased,https://doi.org/10.2307/1883978,Nested Functionals,1933
QJE,Quantifying the Gap Between Equilibrium and Optimum under Monopolistic Competition Purchased,https://doi.org/10.1093/qje/qjaa017,Nested Functionals,2020
QJE,Time-Inconsistent Preferences and Social Security Purchased,https://doi.org/10.1162/003355303321675509,Nested Functionals,2003
QJE,Women's Liberation: What's in It for Men? Purchased,https://doi.org/10.1162/qjec.2009.124.4.1541,Nested Functionals,2009
QJE,Excess Volatility: Beyond Discount Rates Purchased,https://doi.org/10.1093/qje/qjx034,Nested Functionals,2017
QJE,Does Social Security Privatization Produce Efficiency Gains? Purchased,https://doi.org/10.1162/qjec.2007.122.4.1677,Nested Functionals,2007
QJE,Ranking Firms Using Revealed Preference Purchased,https://doi.org/10.1093/qje/qjy001,Nested Functionals,2018
QJE,Skill Purchased,https://doi.org/10.2307/1884754,Nested Functionals,1922
QJE,"Risk, Returns, and Multinational Production Purchased",https://doi.org/10.1093/qje/qjv031,Nested Functionals,2015
QJE,The Rise of Market Power and the Macroeconomic Implications Purchased,https://doi.org/10.1093/qje/qjz041,Nested Functionals,2020
QJE,"Expectations, Life Expectancy, and Economic Behavior Purchased",https://doi.org/10.2307/1885388,Nested Functionals,1985
QJE,Labor Market Returns and the Evolution of Cognitive Skills: Theory and Evidence Purchased,https://doi.org/10.1093/qje/qjac022,Nested Functionals,2022
QJE,Buffer-Stock Saving and the Life Cycle/Permanent Income Hypothesis Purchased,https://doi.org/10.1162/003355397555109,Nested Functionals,1997
QJE,Estimating Cross-Country Differences in Product Quality* Purchased,https://doi.org/10.1093/qje/qjq003,Nested Functionals,2011
QJE,Distortions in Production Networks Purchased,https://doi.org/10.1093/qje/qjaa018,Nested Functionals,2020
QJE,Evidence on Job Search Models from a Survey of Unemployed Workers in Germany Purchased,https://doi.org/10.1093/qje/qjab039,Nested Functionals,2021
QJE,Negotiating a Better Future: How Interpersonal Skills Facilitate Intergenerational Investment Purchased,https://doi.org/10.1093/qje/qjz039,Nested Functionals,2020
QJE,Unionization and Productivity: Micro-Econometric Evidence Purchased,https://doi.org/10.2307/1885484,Nested Functionals,1980
QJE,Migration and Wage Effects of Taxing Top Earners: Evidence from the Foreigners’ Tax Scheme in Denmark Purchased,https://doi.org/10.1093/qje/qjt033,Nested Functionals,2013
QJE,The Response of Drug Expenditure to Nonlinear Contract Design: Evidence from Medicare Part D Purchased,https://doi.org/10.1093/qje/qjv005,Nested Functionals,2015
QJE,Take-Up and Targeting: Experimental Evidence from SNAP Purchased,https://doi.org/10.1093/qje/qjz013,Nested Functionals,2019
QJE,Organizational Structure and Pricing: Evidence from a Large U.S. Airline Purchased,https://doi.org/10.1093/qje/qjad051,Nested Functionals,2023
QJE,Loss Aversion and Seller Behavior: Evidence from the Housing Market Purchased,https://doi.org/10.1162/003355301753265561,Nested Functionals,2001
QJE,The Macro Effects of Unemployment Benefit Extensions: a Measurement Error Approach Purchased,https://doi.org/10.1093/qje/qjy018,Nested Functionals,2018
QJE,Frédéric Le Play Purchased,https://doi.org/10.2307/1881745,Nested Functionals,1890
QJE,Indebted Demand Purchased,https://doi.org/10.1093/qje/qjab007,Nested Functionals,2021
QJE,Evaluating Public Programs with Close Substitutes: The Case of Head Start Purchased,https://doi.org/10.1093/qje/qjw027,Nested Functionals,2016
QJE,Cash-on-Hand and Competing Models of Intertemporal Behavior: New Evidence from the Labor Market Purchased,https://doi.org/10.1162/qjec.2007.122.4.1511,Nested Functionals,2007
QJE,Global Production with Export Platforms Purchased,https://doi.org/10.1093/qje/qjw037,Nested Functionals,2016
QJE,Revisiting the German Wage Structure Purchased,https://doi.org/10.1162/qjec.2009.124.2.843,Nested Functionals,2009
QJE,Monopoly and the Distribution of Wealth Purchased,https://doi.org/10.2307/1884423,Nested Functionals,1975
QJE,Natural Selection and the Origin of Economic Growth Purchased,https://doi.org/10.1162/003355302320935007,Nested Functionals,2002
QJE,Debt Maturity Structure and Liquidity Risk Purchased,https://doi.org/10.2307/2937924,Nested Functionals,1991
QJE,Can Falling Supply Explain the Rising Return to College for Younger Men? A Cohort-Based Analysis Purchased,https://doi.org/10.1162/00335530151144140,Nested Functionals,2001
QJE,Movers and Shakers Purchased,https://doi.org/10.1093/qje/qjw021,Nested Functionals,2016
QJE,Estimating the Payoff to Attending a More Selective College: An Application of Selection on Observables and Unobservables Purchased,https://doi.org/10.1162/003355302320935089,Nested Functionals,2002
QJE,Inflation Dynamics and Time-Varying Volatility: New Evidence and an Ss Interpretation Purchased,https://doi.org/10.1093/qje/qjt027,Nested Functionals,2013
QJE,The Evolution of Market Power in the U.S. Automobile Industry Purchased,https://doi.org/10.1093/qje/qjad047,Nested Functionals,2023
QJE,Disaggregated Economic Accounts Open Access,https://doi.org/10.1093/qje/qjag010,Nested Functionals,2026
QJE,Genetic Variation in Preferences for Giving and Risk Taking Purchased,https://doi.org/10.1162/qjec.2009.124.2.809,Nested Functionals,2009
QJE,"A Theory of Fairness, Competition, and Cooperation Purchased",https://doi.org/10.1162/003355399556151,Nested Functionals,1999
QJE,The Brookings Inquiry into Income Distribution and Progress Purchased,https://doi.org/10.2307/1882613,Nested Functionals,1936
QJE,Are Durable Goods Consumers Forward-Looking? Evidence from College Textbooks Purchased,https://doi.org/10.1162/qjec.2009.124.4.1853,Nested Functionals,2009
QJE,Household Time Use among Older Couples: Evidence and Implications for Labor Supply Parameters Purchased,https://doi.org/10.1093/qje/qjy032,Nested Functionals,2018
QJE,Memory and Probability Purchased,https://doi.org/10.1093/qje/qjac031,Nested Functionals,2022
QJE,Memory and Probability Purchased,https://doi.org/10.1093/qje/qjac031,Nested Functionals,2022
QJE,When Should You Adjust Standard Errors for Clustering? Purchased,https://doi.org/10.1093/qje/qjac038,Nested Functionals,2022
QJE,Relational Contracts and the Theory of the Firm Purchased,https://doi.org/10.1162/003355302753399445,Nested Functionals,2002
QJE,Insurance Versus Moral Hazard in Income-Contingent Student Loan Repayment Purchased,https://doi.org/10.1093/qje/qjaf036,Nested Functionals,2025
QJE,Bottom-Up Markup Fluctuations Open Access,https://doi.org/10.1093/qje/qjaf029,Nested Functionals,2025
QJE,Marriage Institutions and Sibling Competition: Evidence from South Asia* Purchased,https://doi.org/10.1093/qje/qjt011,Nested Functionals,2013
QJE,News Shocks in Open Economies: Evidence from Giant Oil Discoveries Purchased,https://doi.org/10.1093/qje/qjw030,Nested Functionals,2016
QJE,Computing Inequality: Have Computers Changed the Labor Market? Purchased,https://doi.org/10.1162/003355398555874,Nested Functionals,1998
QJE,The Growing Importance of Social Skills in the Labor Market Purchased,https://doi.org/10.1093/qje/qjx022,Nested Functionals,2017
QJE,The Assessment Gap: Racial Inequalities in Property Taxation Purchased,https://doi.org/10.1093/qje/qjac009,Nested Functionals,2022
QJE,Forward and Spot Exchange Rates in a Multi-Currency World Purchased,https://doi.org/10.1093/qje/qjy026,Nested Functionals,2018
QJE,Supply Chain Disruptions: Evidence from the Great East Japan Earthquake Purchased,https://doi.org/10.1093/qje/qjaa044,Nested Functionals,2020
QJE,International Trade Puzzles: A Solution Linking Production and Preferences Purchased,https://doi.org/10.1093/qje/qju010,Nested Functionals,2014
QJE,Investment and Demand Uncertainty Purchased,https://doi.org/10.1162/003355399555981,Nested Functionals,1999
QJE,Private School Vouchers and Student Achievement: An Evaluation of the Milwaukee Parental Choice Program Purchased,https://doi.org/10.1162/003355398555685,Nested Functionals,1998
QJE,School Choice with Consent Purchased,https://doi.org/10.1162/qjec.2010.125.3.1297,Nested Functionals,2010
QJE,Do Liquidation Values Affect Financial Contracts? Evidence from Commercial Loan Contracts and Zoning Regulation Purchased,https://doi.org/10.1093/qje/120.3.1121,Nested Functionals,2005
QJE,The Demand for Monitoring Technologies: The Case of Trucking Purchased,https://doi.org/10.1162/003355300554845,Nested Functionals,2000
QJE,"Globalization, Trade Imbalances, and Labor Market Adjustment Purchased",https://doi.org/10.1093/qje/qjac043,Nested Functionals,2023
QJE,Choosing How to Choose: Self-Stable Majority Rules and Constitutions Purchased,https://doi.org/10.1162/0033553041502207,Nested Functionals,2004
QJE,The Liquidity Premium of Near-Money Assets* Purchased,https://doi.org/10.1093/qje/qjw028,Nested Functionals,2016
QJE,The Impact of Public School Choice: Evidence from Los Angeles’s Zones of Choice Purchased,https://doi.org/10.1093/qje/qjad052,Nested Functionals,2023
QJE,"Labor Supply Shocks, Native Wages, and the Adjustment of Local Employment Purchased",https://doi.org/10.1093/qje/qjw032,Nested Functionals,2016
QJE,Investing in Infants: the Lasting Effects of Cash Transfers to New Families Purchased,https://doi.org/10.1093/qje/qjac023,Nested Functionals,2022
QJE,Sources of Geographic Variation in Health Care: Evidence From Patient Migration Purchased,https://doi.org/10.1093/qje/qjw023,Nested Functionals,2016
QJE,National Institutions and Subnational Development in Africa Purchased,https://doi.org/10.1093/qje/qjt029,Nested Functionals,2013
QJE,"The Global Race for Talent: Brain Drain, Knowledge Transfer, and Growth Purchased",https://doi.org/10.1093/qje/qjae040,Nested Functionals,2024
QJE,"Preference for the Workplace, Investment in Human Capital, and Gender Purchased",https://doi.org/10.1093/qje/qjx035,Nested Functionals,2017
QJE,The Political Economy of Deforestation in the Tropics* Purchased,https://doi.org/10.1093/qje/qjs034,Nested Functionals,2012
QJE,The Illusion of Sustainability Purchased,https://doi.org/10.1162/qjec.122.3.1007,Nested Functionals,2007
QJE,The Political Economy of Hatred Purchased,https://doi.org/10.1162/0033553053327434,Nested Functionals,2005
QJE,Dominant Currencies: How Firms Choose Currency Invoicing and Why it Matters Purchased,https://doi.org/10.1093/qje/qjac004,Nested Functionals,2022
QJE,Worker Beliefs About Outside Options Purchased,https://doi.org/10.1093/qje/qjae001,Nested Functionals,2024
QJE,A Unified Welfare Analysis of Government Policies Open Access,https://doi.org/10.1093/qje/qjaa006,Nested Functionals,2020
QJE,International and Domestic Commodities and the Theory of Prices Purchased,https://doi.org/10.2307/1883898,Nested Functionals,1931
QJE,How do Different Exporters React to Exchange Rate Changes? Purchased,https://doi.org/10.1093/qje/qjr057,Nested Functionals,2012
QJE,"Better Schools, Less Crime? Purchased",https://doi.org/10.1093/qje/qjr036,Nested Functionals,2011
QJE,The Macroeconomic Consequences of Exchange Rate Depreciations Purchased,https://doi.org/10.1093/qje/qjaf039,Nested Functionals,2025
QJE,Do You Know that I Know that You Know…? Higher-Order Beliefs in Survey Data Purchased,https://doi.org/10.1093/qje/qjab005,Nested Functionals,2021
QJE,"Stories, Statistics, and Memory Open Access",https://doi.org/10.1093/qje/qjae020,Nested Functionals,2024
QJE,Wealth Taxation and Wealth Accumulation: Theory and Evidence From Denmark Purchased,https://doi.org/10.1093/qje/qjz032,Nested Functionals,2019
QJE,Sequential Bargaining in the Field: Evidence from Millions of Online Bargaining Interactions Purchased,https://doi.org/10.1093/qje/qjaa003,Nested Functionals,2020
QJE,Land Security and Mobility Frictions Open Access,https://doi.org/10.1093/qje/qjae010,Nested Functionals,2024
QJE,Do Higher Prices for New Goods Reflect Quality Growth or Inflation? Purchased,https://doi.org/10.1162/qjec.2009.124.2.637,Nested Functionals,2009
QJE,Mortality Effects and Choice Across Private Health Insurance Plans Purchased,https://doi.org/10.1093/qje/qjab017,Nested Functionals,2021
QJE,How Americans Respond to Idiosyncratic and Exogenous Changes in Household Wealth and Unearned Income Purchased,https://doi.org/10.1093/qje/qjad053,Nested Functionals,2023
QJE,The Future in Mind: Aspirations and Long-Term Outcomes in Rural Ethiopia Purchased,https://doi.org/10.1093/qje/qjag002,Nested Functionals,2026
QJE,The Diffusion of New Technologies Purchased,https://doi.org/10.1093/qje/qjaf002,Nested Functionals,2025
