Journal,Title,Link,Category,Year
RES,Vested Interests in a Positive Theory of Stagnation and GrowthGet access Arrow,https://doi.org/10.2307/2297854,Production Technology,1996
RES,General Equilibrium Returns to Human and Investment Capital under Moral HazardGet access Arrow,https://doi.org/10.1093/restud/rdq010,Production Technology,2011
RES,Waves of Creative Destruction: Firm-Specific Learning-by-Doing and the Dynamics of InnovationGet access Arrow,https://doi.org/10.2307/2971712,Production Technology,1997
RES,A Simple Model of Sectoral AdjustmentGet access Arrow,https://doi.org/10.2307/2297959,Production Technology,1992
RES,Statistical Discrimination and EfficiencyGet access Arrow,https://doi.org/10.1111/1467-937X.00258,Production Technology,2003
RES,Prices as Signals of Product QualityGet access Arrow,https://doi.org/10.2307/2297767,Production Technology,1983
RES,Inventory and Price BehaviourGet access Arrow,https://doi.org/10.2307/2297146,Production Technology,1982
RES,On the Boundedness of an Economy with ExternalitiesGet access Arrow,https://doi.org/10.2307/2296453,Production Technology,1973
RES,Monopolistic Competition and General Purpose ProductsGet access Arrow,https://doi.org/10.2307/2297579,Production Technology,1988
RES,Short-Term Contracting and Strategic Oil ReservesGet access Arrow,https://doi.org/10.2307/2297520,Production Technology,1987
RES,Existence and Characterization of Optimal Growth Paths Including Models with Non-Convexities in Utilities and TechnologiesGet access Arrow,https://doi.org/10.2307/2297120,Production Technology,1981
RES,An Empirical Model of Wage Dispersion with SortingGet access Arrow,https://doi.org/10.1093/restud/rdy022,Production Technology,2018
RES,Relationships and Growth: On the Dynamic Interplay between Relational Contracts and Competitive Markets in Economic DevelopmentGet access Arrow,https://doi.org/10.1093/restud/rdv041,Production Technology,2015
RES,Inefficiency and the Demand for “Money” in a Sequence EconomyGet access Arrow,https://doi.org/10.2307/2296579,Production Technology,1973
RES,Normalizations and Misspecification in Skill Formation ModelsGet access Arrow,https://doi.org/10.1093/restud/rdaf078,Production Technology,2025
RES,On the Existence of Markov-Consistent Plans under Production UncertaintyGet access Arrow,https://doi.org/10.2307/2297724,Production Technology,1986
RES,Why are Married Men Working So Much? An Aggregate Analysis of Intra-Household Bargaining and Labour SupplyGet access Arrow,https://doi.org/10.1093/restud/rds043,Production Technology,2012
RES,Education and Crime over the Life CycleGet access Arrow,https://doi.org/10.1093/restud/rdu014,Production Technology,2014
RES,Deep HabitsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00374.x,Production Technology,2006
RES,Uncertainty and Investment DynamicsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00426.x,Production Technology,2007
RES,Price Distortion and the Second Best OptimumGet access Arrow,https://doi.org/10.2307/2296970,Production Technology,1977
RES,Interrelated Industries and the Rate of Technological ChangeGet access Arrow,https://doi.org/10.2307/2296047,Production Technology,1959
RES,Dynamic Matching and Evolving ReputationsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2009.00567.x,Production Technology,2010
RES,Urban Structure and GrowthGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00432.x,Production Technology,2007
RES,Learning and Equilibrium Selection in a Monetary Overlapping Generations Model with Sticky PricesGet access Arrow,https://doi.org/10.1111/1467-937X.00271,Production Technology,2003
RES,A Generalized Model of Pricing for Homogeneous Goods under Imperfect InformationGet access Arrow,https://doi.org/10.2307/2297272,Production Technology,1982
RES,"Computing Multi-Period, Information-Constrained OptimaGet access Arrow",https://doi.org/10.2307/2297941,Production Technology,1991
RES,Institutional Quality and International TradeGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00435.x,Production Technology,2007
RES,On the Origins of Property Rights: Conflict and Productionin the State of NatureGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00371.x,Production Technology,2006
RES,Comparative Dynamics of an Equilibrium Intertemporal Asset Pricing ModelGet access Arrow,https://doi.org/10.2307/2297436,Production Technology,1984
RES,"Consumer Preferences, Linear Demand Functions and Aggregation in Competitive Asset MarketsGet access Arrow",https://doi.org/10.2307/2297010,Production Technology,1979
RES,Monotone Matching in Perfect and Imperfect WorldsGet access Arrow,https://doi.org/10.1111/1467-937X.00231,Production Technology,2002
RES,"A Decision Theoretic Model of Innovation, Technology Transfer, and TradeGet access Arrow",https://doi.org/10.2307/2297486,Production Technology,1987
RES,Testing the Production Approach to Markup EstimationGet access Arrow,https://doi.org/10.1093/restud/rdad002,Production Technology,2023
RES,Monetary Policy in the Open Economy Revisited: Price Setting and Exchange-Rate FlexibilityGet access Arrow,https://doi.org/10.1111/1467-937X.00266,Production Technology,2003
RES,Household Sharing and Commitment: Evidence from Panel Data on Individual Expenditures and Time UseGet access Arrow,https://doi.org/10.1093/restud/rdy066,Production Technology,2018
RES,"Enterprise, Inequality and Economic DevelopmentGet access Arrow",https://doi.org/10.1111/1467-937X.00125,Production Technology,2000
RES,On The Efficiency of Matching and Related Models of Search and UnemploymentGet access Arrow,https://doi.org/10.2307/2297382,Production Technology,1990
RES,Efficient Allocations with Hidden Income and Hidden StorageGet access Arrow,https://doi.org/10.1111/1467-937X.00179,Production Technology,2001
RES,Engines of LiberationGet access Arrow,https://doi.org/10.1111/0034-6527.00326,Production Technology,2005
RES,Does Poaching Distort Training?Get access Arrow,https://doi.org/10.1111/0034-6527.00317,Production Technology,2004
RES,Time-Consistent Public PolicyGet access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00491.x,Production Technology,2008
RES,Research and Development and Intra-industry Spillovers: An Empirical Application of Dynamic DualityGet access Arrow,https://doi.org/10.2307/2297460,Production Technology,1989
RES,Profit Maximization and the Market Selection HypothesisGet access Arrow,https://doi.org/10.1111/1467-937X.00108,Production Technology,1999
RES,The Impact of Technical Change on the Holotheticity of Production FunctionsGet access Arrow,https://doi.org/10.2307/2296942,Production Technology,1980
RES,The Sullying Effect of RecessionsGet access Arrow,https://doi.org/10.1111/1467-937X.00198,Production Technology,2002
RES,Wage Determination and Efficiency in Search EquilibriumGet access Arrow,https://doi.org/10.2307/2297271,Production Technology,1982
RES,Strategic Monetary Policy with Non-Atomistic Wage SettersGet access Arrow,https://doi.org/10.1111/1467-937X.t01-1-00263,Production Technology,2003
RES,The Baby Boom and World War II: A Macroeconomic AnalysisGet access Arrow,https://doi.org/10.1093/restud/rdv010,Production Technology,2015
RES,”Turnpike“ Theory With (Under) ConsumptionGet access Arrow,https://doi.org/10.2307/2296829,Production Technology,1975
RES,Household Division and Rural Economic GrowthGet access Arrow,https://doi.org/10.1111/1467-937X.00228,Production Technology,2002
RES,Investor Overconfidence and the Forward Premium PuzzleGet access Arrow,https://doi.org/10.1093/restud/rdq013,Production Technology,2011
RES,Falling Interest Rates and Credit Reallocation: Lessons from General Equilibrium Open Access,https://doi.org/10.1093/restud/rdae065,Production Technology,2024
RES,Equilibrium with Non-convex Transactions Costs: Monetary and Non-monetary EconomiesGet access Arrow,https://doi.org/10.2307/2297318,Production Technology,1976
RES,"Corporate Tournaments, Human Capital Acquisition, and the Firm Size—Wage RelationGet access Arrow",https://doi.org/10.1111/1467-937X.00186,Production Technology,2001
RES,Consumption Quality and Employment Across the Wealth DistributionGet access Arrow,https://doi.org/10.1093/restud/rdae052,Production Technology,2024
RES,Wages as Sorting Mechanisms in Competitive Markets with Asymmetric Information: A Theory of TestingGet access Arrow,https://doi.org/10.2307/2296934,Production Technology,1980
RES,On Optimal Consumption Plans in a Multi-sector EconomyGet access Arrow,https://doi.org/10.2307/2296868,Production Technology,1972
RES,Financial Capacity and Output Fluctuations in an Economy with Multi-Period Financial RelationshipsGet access Arrow,https://doi.org/10.2307/2297859,Production Technology,1992
RES,"Learning, Matching and GrowthGet access Arrow",https://doi.org/10.2307/2297844,Production Technology,1995
RES,A Neoclassical Model of the Balance of PaymentsGet access Arrow,https://doi.org/10.2307/2297784,Production Technology,1984
RES,Implicit Contracts and Employment TheoryGet access Arrow,https://doi.org/10.2307/2297175,Production Technology,1979
RES,"Comparative Advantage and the Theory of Tariffs: A Multi-Country, Multi-Commodity ModelGet access Arrow",https://doi.org/10.2307/2295945,Production Technology,1961
RES,Trade and Protection with Multistage ProductionGet access Arrow,https://doi.org/10.2307/2297288,Production Technology,1982
RES,An Equilibrium Analysis of Wage—Productivity GapsGet access Arrow,https://doi.org/10.2307/2297282,Production Technology,1982
RES,Policy Variability and Economic GrowthGet access Arrow,https://doi.org/10.2307/2297796,Production Technology,1996
RES,"Inventories, Markups, and Real Rigidities in Menu Cost ModelsGet access Arrow",https://doi.org/10.1093/restud/rds028,Production Technology,2012
RES,Occupational Mobility and Wage InequalityGet access Arrow,https://doi.org/10.1111/j.1467-937X.2009.00535.x,Production Technology,2009
RES,The New Keynesian Transmission Mechanism: A Heterogeneous-Agent PerspectiveGet access Arrow,https://doi.org/10.1093/restud/rdy060,Production Technology,2019
RES,How Important Is Human Capital? A Quantitative Theory Assessment of World Income InequalityGet access Arrow,https://doi.org/10.1111/j.1467-937X.2010.00610.x,Production Technology,2010
RES,Subjective Models of the Macroeconomy: Evidence From Experts and Representative Samples Open Access,https://doi.org/10.1093/restud/rdac008,Production Technology,2022
RES,A Dynamic Model of Input–Output NetworksGet access Arrow,https://doi.org/10.1093/restud/rdae012,Production Technology,2024
RES,On the Efficiency of Competitive Programmes in an Infinite-Horizon ModelGet access Arrow,https://doi.org/10.2307/2296486,Production Technology,1970
RES,Expected Interruptions in Labour Force Participation and Sex-Related Differences in Earnings GrowthGet access Arrow,https://doi.org/10.2307/2297200,Production Technology,1981
RES,Money and ContractsGet access Arrow,https://doi.org/10.2307/2297393,Production Technology,1988
RES,Capital Accumulation and Foreign Investment TaxationGet access Arrow,https://doi.org/10.2307/2297625,Production Technology,1985
RES,Gaps and TrianglesGet access Arrow,https://doi.org/10.1111/1467-937X.00263,Production Technology,2003
RES,Implicit Contracts with Asymmetric Information and Bankruptcy: The Effect of Interest Rates on LayoffsGet access Arrow,https://doi.org/10.2307/2297662,Production Technology,1985
RES,Estimation of a Vintage Capital Model for Electricity GeneratingGet access Arrow,https://doi.org/10.2307/2297251,Production Technology,1978
RES,"Homeownership, Polarization, and Inequality Open Access",https://doi.org/10.1093/restud/rdaf068,Production Technology,2025
RES,Dollar Safety and the Global Financial CycleGet access Arrow,https://doi.org/10.1093/restud/rdad108,Production Technology,2023
RES,Are Chinese Cities Too Small?Get access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00387.x,Production Technology,2006
RES,Regulating Exclusion from Financial MarketsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2004.00300.x,Production Technology,2004
RES,"Infrastructure, Growth and the Two Dimensions of Industrial PolicyGet access Arrow",https://doi.org/10.2307/2297845,Production Technology,1995
RES,Learning by Doing vs. Learning About Match Quality: Can We Tell Them Apart?Get access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00430.x,Production Technology,2007
RES,Inattentive ProducersGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00396.x,Production Technology,2006
RES,Structural Estimation of a Becker-Ehrlich Equilibrium Model of Crime: Allocating Police Across Cities to Reduce CrimeGet access Arrow,https://doi.org/10.1093/restud/rdx068,Production Technology,2017
RES,Optimal Corporate Taxation Under Financial FrictionsGet access Arrow,https://doi.org/10.1093/restud/rdac068,Production Technology,2022
RES,The Work-From-Home Technology Boon and its ConsequencesGet access Arrow,https://doi.org/10.1093/restud/rdad114,Production Technology,2024
RES,Bargaining and Sharing Innovative KnowledgeGet access Arrow,https://doi.org/10.1111/1467-937X.00130,Production Technology,2000
RES,Multi-sector Economic Models with Continuous Adaptive ExpectationsGet access Arrow,https://doi.org/10.2307/2296752,Production Technology,1974
RES,Optimal Incentive Schemes with Many AgentsGet access Arrow,https://doi.org/10.2307/2297432,Production Technology,1984
RES,Equilibrium Price DistributionsGet access Arrow,https://doi.org/10.2307/2297666,Production Technology,1985
RES,On Bayesian Implementable AllocationsGet access Arrow,https://doi.org/10.2307/2297511,Production Technology,1987
RES,Financial Intermediation and Endogenous GrowthGet access Arrow,https://doi.org/10.2307/2297964,Production Technology,1991
RES,A Game of Fair DivisionGet access Arrow,https://doi.org/10.2307/2297064,Production Technology,1977
RES,"Uncertainty Resolution, Private Information Aggregation and the Cournot Competitive LimitGet access Arrow",https://doi.org/10.2307/2297470,Production Technology,1985
RES,Bargains and Ripoffs: A Model of Monopolistically Competitive Price DispersionGet access Arrow,https://doi.org/10.2307/2296903,Production Technology,1977
RES,Spatial Price Discrimination with Heterogeneous ProductsGet access Arrow,https://doi.org/10.2307/2297406,Production Technology,1988
RES,An Asymptotic Theory of Growth Under UncertaintyGet access Arrow,https://doi.org/10.2307/2296851,Production Technology,1975
RES,Sorting Multidimensional Types: Theory and ApplicationGet access Arrow,https://doi.org/10.1093/restud/rdw063,Production Technology,2017
RES,Identity Politics and Trade PolicyGet access Arrow,https://doi.org/10.1093/restud/rdaa031,Production Technology,2020
RES,Efficient Sovereign DefaultGet access Arrow,https://doi.org/10.1093/restud/rdy012,Production Technology,2018
RES,On Optimal Development in a Multi-Sector EconomyGet access Arrow,https://doi.org/10.2307/2296567,Production Technology,1967
RES,Multinational Corporations and Trade StructureGet access Arrow,https://doi.org/10.2307/2297663,Production Technology,1985
RES,Voting for Public GoodsGet access Arrow,https://doi.org/10.2307/2297769,Production Technology,1983
RES,Productivity- and Pareto-Improving Changes in Taxes and TariffsGet access Arrow,https://doi.org/10.2307/2297457,Production Technology,1989
RES,Informative Advertising with Differentiated ProductsGet access Arrow,https://doi.org/10.2307/2297705,Production Technology,1984
RES,Involuntary Unemployment and Worker Moral HazardGet access Arrow,https://doi.org/10.2307/2297717,Production Technology,1986
RES,Pricing and Investment Policies in a System of Competitive Commuter RailwaysGet access Arrow,https://doi.org/10.2307/2297785,Production Technology,1984
RES,State Taxes and Spatial MisallocationGet access Arrow,https://doi.org/10.1093/restud/rdy050,Production Technology,2018
RES,Signalling to Dispersed Shareholders and Corporate ControlGet access Arrow,https://doi.org/10.1093/restud/rdv005,Production Technology,2015
RES,"Uncertainty Shocks, Asset Supply and Pricing over the Business CycleGet access Arrow",https://doi.org/10.1093/restud/rdx035,Production Technology,2017
RES,"Old, Sick, Alone, and Poor: A Welfare Analysis of Old-Age Social Insurance ProgrammesGet access Arrow",https://doi.org/10.1093/restud/rdw016,Production Technology,2016
RES,Taxation of Human Capital and Wage Inequality: A Cross-Country AnalysisGet access Arrow,https://doi.org/10.1093/restud/rdt042,Production Technology,2013
RES,Robust Permanent Income and PricingGet access Arrow,https://doi.org/10.1111/1467-937X.00112,Production Technology,1999
RES,A World Equilibrium Model of the Oil MarketGet access Arrow,https://doi.org/10.1093/restud/rdac019,Production Technology,2022
RES,Informational AlliancesGet access Arrow,https://doi.org/10.1111/1467-937X.00107,Production Technology,1999
RES,Environmental Protection: A Theory of Direct and Indirect Competition for Political InfluenceGet access Arrow,https://doi.org/10.1111/0034-6527.00332,Production Technology,2005
RES,The Usefulness of Demand Forecasts for Team Resource Allocation in a Dynamic EnvironmentGet access Arrow,https://doi.org/10.2307/2297681,Production Technology,1983
RES,"Input Allocation, Workforce Management and Productivity Spillovers: Evidence from Personnel DataGet access Arrow",https://doi.org/10.1093/restud/rdy010,Production Technology,2018
RES,A Theory of Liquidity and Regulation of Financial IntermediationGet access Arrow,https://doi.org/10.1111/j.1467-937X.2009.00540.x,Production Technology,2009
RES,An Introduction to the Theory of Rational Expectations Under Asymmetric InformationGet access Arrow,https://doi.org/10.2307/2297195,Production Technology,1981
RES,Foreign Direct Investment and Exports with Growing DemandGet access Arrow,https://doi.org/10.1111/1467-937X.00259,Production Technology,2003
RES,A Pure Theory of Job Security and Labour Income RiskGet access Arrow,https://doi.org/10.1111/0034-6527.00275,Production Technology,2004
RES,Asset Management with Trading UncertaintyGet access Arrow,https://doi.org/10.2307/2296848,Production Technology,1975
RES,The Time Pattern of Hedging and the Volatility of Futures PricesGet access Arrow,https://doi.org/10.2307/2297415,Production Technology,1983
RES,The Volume and Composition of Trade Between Rich and Poor CountriesGet access Arrow,https://doi.org/10.2307/2298045,Production Technology,1991
RES,Statistical Discrimination with Peer Effects: Can Integration Eliminate Negative Stereotypes?Get access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00468.x,Production Technology,2008
RES,A Micro-Econometric Model of Capital Utilization and Retirement: The Case of the U.S. Cement IndustryGet access Arrow,https://doi.org/10.2307/2297955,Production Technology,1992
RES,A Tâtonnement Process for Public GoodsGet access Arrow,https://doi.org/10.2307/2296777,Production Technology,1971
RES,A Theory of Trickle-Down Growth and DevelopmentGet access Arrow,https://doi.org/10.2307/2971707,Production Technology,1997
RES,Risk Sharing and Information in Village EconomiesGet access Arrow,https://doi.org/10.1111/1467-937X.00071,Production Technology,1998
RES,The Technology Cycle and InequalityGet access Arrow,https://doi.org/10.1111/j.1467-937X.2009.00532.x,Production Technology,2009
RES,Firm Inattention and the Efficacy of Monetary Policy: A Text-Based ApproachGet access Arrow,https://doi.org/10.1093/restud/rdae102,Production Technology,2024
RES,Bewley BanksGet access Arrow,https://doi.org/10.1093/restud/rdaf062,Production Technology,2025
RES,"Measuring the Incentive to Collude: The Vitamin Cartels, 1990–99Get access Arrow",https://doi.org/10.1093/restud/rdab052,Production Technology,2021
RES,Should Monetary Policy Care about Redistribution? Optimal Monetary and Fiscal Policy with Heterogeneous AgentsGet access Arrow,https://doi.org/10.1093/restud/rdag019,Production Technology,2026
RES,"Inequality in Landownership, the Emergence of Human-Capital Promoting Institutions, and the Great DivergenceGet access Arrow",https://doi.org/10.1111/j.1467-937X.2008.00506.x,Production Technology,2009
RES,Productivity and Quality in Health Care: Evidence from the Dialysis IndustryGet access Arrow,https://doi.org/10.1093/restud/rdw042,Production Technology,2016
RES,"Reallocation, Competition, and Productivity: Evidence from a Financial Liberalization EpisodeGet access Arrow",https://doi.org/10.1093/restud/rdx046,Production Technology,2017
RES,Capital Regulation and Shadow Finance: A Quantitative AnalysisGet access Arrow,https://doi.org/10.1093/restud/rdad105,Production Technology,2023
RES,Job Matching with Subsidy and Taxation Open Access,https://doi.org/10.1093/restud/rdad032,Production Technology,2023
RES,The Macroeconomics of Irreversibility Open Access,https://doi.org/10.1093/restud/rdag001,Production Technology,2026
RES,Lobbying and Welfare in a Representative DemocracyGet access Arrow,https://doi.org/10.1111/1467-937X.00160,Production Technology,2001
RES,Firing Costs and Labour Demand: How Bad is Eurosclerosis?Get access Arrow,https://doi.org/10.2307/2298020,Production Technology,1990
RES,Unemployment Equilibrium with Myopic Complete InformationGet access Arrow,https://doi.org/10.2307/2297056,Production Technology,1979
RES,The Welfare Effects of Incentive SchemesGet access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00513.x,Production Technology,2009
RES,Optimal Taxation with Private Government InformationGet access Arrow,https://doi.org/10.1111/0034-6527.00320,Production Technology,2004
RES,International Financial Integration and Crisis ContagionGet access Arrow,https://doi.org/10.1093/restud/rdz054,Production Technology,2019
RES,"Good Dispersion, Bad DispersionGet access Arrow",https://doi.org/10.1093/restud/rdaf042,Production Technology,2025
RES,Technology and Price Structure in General Interdependence SystemsGet access Arrow,https://doi.org/10.2307/2296294,Production Technology,1955
RES,Labour Relations and Asset ReturnsGet access Arrow,https://doi.org/10.1111/1467-937X.00197,Production Technology,2002
RES,Financial Intermediation and Delegated MonitoringGet access Arrow,https://doi.org/10.2307/2297430,Production Technology,1984
RES,Pairwise-Difference Estimation of a Dynamic Optimization ModelGet access Arrow,https://doi.org/10.1111/j.1467-937X.2009.00576.x,Production Technology,2010
RES,A Competitive Theory of Employment DynamicsGet access Arrow,https://doi.org/10.2307/2971738,Production Technology,1997
RES,A Dynamic Tiebout Theory of Voluntary vs. Involuntary Provision of Public GoodsGet access Arrow,https://doi.org/10.1111/1467-937X.00102,Production Technology,1999
RES,Income Distribution and Demand-Induced InnovationsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00403.x,Production Technology,2006
RES,"Market Size, Trade, and ProductivityGet access Arrow",https://doi.org/10.1111/j.1467-937X.2007.00463.x,Production Technology,2008
RES,Managerial Incentives and Product Market CompetitionGet access Arrow,https://doi.org/10.2307/2971709,Production Technology,1997
RES,Renegotiation and Optimality in Agency ContractsGet access Arrow,https://doi.org/10.2307/2297879,Production Technology,1994
RES,Market Making by Price-Setting FirmsGet access Arrow,https://doi.org/10.2307/2297793,Production Technology,1996
RES,Shadow Wages and Peasant Family Labour Supply: An Econometric Application to the Peruvian SierraGet access Arrow,https://doi.org/10.2307/2298105,Production Technology,1993
RES,The Cyclicality of Sales and Aggregate Price FlexibilityGet access Arrow,https://doi.org/10.1093/restud/rdaa050,Production Technology,2020
RES,Financial Regulation in a Quantitative Model of the Modern Banking SystemGet access Arrow,https://doi.org/10.1093/restud/rdab088,Production Technology,2021
RES,Analysing the Effects of Insuring Health Risks: On the Trade-off between Short-Run Insurance Benefits versus Long-Run Incentive CostsGet access Arrow,https://doi.org/10.1093/restud/rdy017,Production Technology,2018
RES,Managerial Quality and Productivity DynamicsGet access Arrow,https://doi.org/10.1093/restud/rdac062,Production Technology,2022
RES,"Back to Basics: Basic Research Spillovers, Innovation Policy, and GrowthGet access Arrow",https://doi.org/10.1093/restud/rdaa061,Production Technology,2020
RES,Creating Cohesive Communities: A Youth Camp Experiment in India Open Access,https://doi.org/10.1093/restud/rdaf026,Production Technology,2025
RES,Efficient Conservation of the Brazilian Amazon: Estimates from a Dynamic ModelGet access Arrow,https://doi.org/10.1093/restud/rdaf031,Production Technology,2025
RES,"Institutions, Comparative Advantage, and the Environment Open Access",https://doi.org/10.1093/restud/rdaf012,Production Technology,2025
RES,Risk-Bearing and the Theory of Income DistributionGet access Arrow,https://doi.org/10.2307/2297965,Production Technology,1991
RES,Preemption Games with Private InformationGet access Arrow,https://doi.org/10.1093/restud/rdq021,Production Technology,2011
RES,Credit and Money in a Search Model with Divisible CommoditiesGet access Arrow,https://doi.org/10.2307/2297797,Production Technology,1996
RES,The Timing of Purchases and Aggregate FluctuationsGet access Arrow,https://doi.org/10.1111/0034-6527.00364,Production Technology,2005
RES,Voting and Lottery Drafts as Efficient Public Goods MechanismsGet access Arrow,https://doi.org/10.2307/2297984,Production Technology,1994
RES,"The Size and Life-Cycle Growth of Plants: The Role of Productivity, Demand, and WedgesGet access Arrow",https://doi.org/10.1093/restud/rdad029,Production Technology,2023
RES,The Causal Impact of Socio-Emotional Skills Training on Educational Success Open Access,https://doi.org/10.1093/restud/rdae018,Production Technology,2024
RES,The Economics and Econometrics of Gene–Environment Interplay Open Access,https://doi.org/10.1093/restud/rdaf034,Production Technology,2025
RES,Seawalls and Stilts: A Quantitative Macro Study of Climate AdaptationGet access Arrow,https://doi.org/10.1093/restud/rdab099,Production Technology,2021
RES,Equilibrium Analysis in Behavioural One-Sector Growth ModelsGet access Arrow,https://doi.org/10.1093/restud/rdad043,Production Technology,2023
