Journal,Title,Link,Category,Year
RES,The Development Effects of the Extractive Colonial Economy: The Dutch Cultivation System in JavaGet access Arrow,https://doi.org/10.1093/restud/rdz017,Long Term Effects,2019
RES,The Micro and Macro Effects of Changes in the Potential Benefit DurationGet access Arrow,https://doi.org/10.1093/restud/rdaf056,Long Term Effects,2025
RES,"Patent Term, Innovation, and the Role of Technology Disclosure ExternalitiesGet access Arrow",https://doi.org/10.1093/restud/rdag005,Long Term Effects,2026
RES,Myopic AgencyGet access Arrow,https://doi.org/10.1093/restud/rdx034,Long Term Effects,2017
RES,The Impact of Car Pollution on Infant and Child Health: Evidence from Emissions CheatingGet access Arrow,https://doi.org/10.1093/restud/rdac007,Long Term Effects,2022
RES,Behaviour within a Clinical Trial and Implications for Mammography GuidelinesGet access Arrow,https://doi.org/10.1093/restud/rdac022,Long Term Effects,2022
RES,Labour Market Screening and the Design of Social Insurance: An Equilibrium Analysis of the Labour Market for the DisabledGet access Arrow,https://doi.org/10.1093/restud/rdae015,Long Term Effects,2024
RES,The Baby Boom and World War II: A Macroeconomic AnalysisGet access Arrow,https://doi.org/10.1093/restud/rdv010,Long Term Effects,2015
RES,Roman Transport Network Connectivity and Economic IntegrationGet access Arrow,https://doi.org/10.1093/restud/rdab036,Long Term Effects,2021
RES,Labour Force Participation: Timing and PersistenceGet access Arrow,https://doi.org/10.2307/2297190,Long Term Effects,1982
RES,Feedback and Learning: The Causal Effects of Reversals on Judicial Decision-Making Open Access,https://doi.org/10.1093/restud/rdae073,Long Term Effects,2024
RES,From Polygyny to Serial Monogamy: A Unified Theory of Marriage InstitutionsGet access Arrow,https://doi.org/10.1093/restud/rdv001,Long Term Effects,2015
RES,Industrial Policy Implementation: Empirical Evidence from China’s Shipbuilding IndustryGet access Arrow,https://doi.org/10.1093/restud/rdaf011,Long Term Effects,2025
RES,Endogenous Agency Problems and the Dynamics of RentsGet access Arrow,https://doi.org/10.1093/restud/rdaa021,Long Term Effects,2020
RES,Trust in Risk Sharing: A Double-Edged Sword Free,https://doi.org/10.1093/restud/rdad071,Long Term Effects,2023
RES,"Infrastructure, Growth and the Two Dimensions of Industrial PolicyGet access Arrow",https://doi.org/10.2307/2297845,Long Term Effects,1995
RES,Surviving Competition: Neighbourhood Shops versus Convenience Chains Open Access,https://doi.org/10.1093/restud/rdae023,Long Term Effects,2024
RES,Women in the Courtroom: Technology and Justice Open Access,https://doi.org/10.1093/restud/rdaf066,Long Term Effects,2025
RES,Intrinsic and Extrinsic MotivationGet access Arrow,https://doi.org/10.1111/1467-937X.00253,Long Term Effects,2003
RES,Intrinsic and Extrinsic MotivationGet access Arrow,https://doi.org/10.1111/1467-937X.00253,Long Term Effects,2003
RES,Education and Crime over the Life CycleGet access Arrow,https://doi.org/10.1093/restud/rdu014,Long Term Effects,2014
RES,"The Brexit Vote, Productivity Growth, and Macroeconomic Adjustments in the U.K.Get access Arrow",https://doi.org/10.1093/restud/rdad086,Long Term Effects,2023
RES,Opinions as FactsGet access Arrow,https://doi.org/10.1093/restud/rdac065,Long Term Effects,2022
RES,All Along the Watchtower: Military Landholders and Serfdom Consolidation in Early Modern RussiaGet access Arrow,https://doi.org/10.1093/restud/rdaf095,Long Term Effects,2025
RES,Shocking Racial Attitudes: Black G.I.s in Europe Open Access,https://doi.org/10.1093/restud/rdaa039,Long Term Effects,2020
RES,Sixty Years after the Magic Carpet Ride: The Long-Run Effect of the Early Childhood Environment on Social and Economic OutcomesGet access Arrow,https://doi.org/10.1093/restud/rdq038,Long Term Effects,2011
RES,Do Female Officers Improve Law Enforcement Quality? Effects on Crime Reporting and Domestic ViolenceGet access Arrow,https://doi.org/10.1093/restud/rdy051,Long Term Effects,2018
RES,Anonymity or Distance? Job Search and Labour Market Exclusion in a Growing African CityGet access Arrow,https://doi.org/10.1093/restud/rdaa057,Long Term Effects,2020
RES,Quasi-Experimental Shift-Share Research DesignsGet access Arrow,https://doi.org/10.1093/restud/rdab030,Long Term Effects,2021
RES,Does Tax-Benefit Linkage Matter for the Incidence of Payroll Taxes? Open Access,https://doi.org/10.1093/restud/rdaf059,Long Term Effects,2025
RES,Female Labour Supply and Marital Status Decisions: A Life-Cycle ModelGet access Arrow,https://doi.org/10.2307/2297850,Long Term Effects,1996
RES,Determinants of College Major Choice: Identification using an Information ExperimentGet access Arrow,https://doi.org/10.1093/restud/rdu044,Long Term Effects,2014
RES,"National Industry Trade Shocks, Local Labour Markets, and Agglomeration Spillovers Open Access",https://doi.org/10.1093/restud/rdz056,Long Term Effects,2019
RES,Backlash: The Unintended Effects of Language Prohibition in U.S. Schools after World War IGet access Arrow,https://doi.org/10.1093/restud/rdz024,Long Term Effects,2019
RES,Demand Stimulus as Social Policy Open Access,https://doi.org/10.1093/restud/rdaf096,Long Term Effects,2025
RES,The Work-From-Home Technology Boon and its ConsequencesGet access Arrow,https://doi.org/10.1093/restud/rdad114,Long Term Effects,2024
RES,Trauma at School: The Impacts of Shootings on Students’ Human Capital and Economic OutcomesGet access Arrow,https://doi.org/10.1093/restud/rdaf027,Long Term Effects,2025
RES,Down the River: Glyphosate Use in Agriculture and Birth Outcomes of Surrounding PopulationsGet access Arrow,https://doi.org/10.1093/restud/rdad011,Long Term Effects,2023
RES,Subsidizing Labour Hoarding in Recessions: The Employment and Welfare Effects of Short-time Work Open Access,https://doi.org/10.1093/restud/rdac069,Long Term Effects,2022
RES,Policy Influence and Private Returns from Lobbying in the Energy SectorGet access Arrow,https://doi.org/10.1093/restud/rdv029,Long Term Effects,2015
RES,Firm Quality Dynamics and the Slippery Slope of Credit Intervention Open Access,https://doi.org/10.1093/restud/rdaf100,Long Term Effects,2025
RES,Breaking the Glass Ceiling? The Effect of Board Quotas on Female Labour Market Outcomes in NorwayGet access Arrow,https://doi.org/10.1093/restud/rdy032,Long Term Effects,2018
RES,“Bid Shopping” in Procurement Auctions with SubcontractingGet access Arrow,https://doi.org/10.1093/restud/rdaf007,Long Term Effects,2025
